//ID	Skill Name	Skill name Ru	Identify if it is a lifeskill	View to Interface	is level up	use in mount	Class	Left Handed Requirement	Right hand weapon restriction	Body Armor Requirement	Conch usage test	Skill Phase	Skill Type	Useful/Harmful	Learning Level	-1uisite	Skill Points Consumption	Discharged Status	Apply point	Cast Range	Process target	Attack mode	Angle	Radius	Skill region shape	Skill prophase management formula	Skill adds surface status formula	Skill SP Formula	Durability consumption formula	Top-up consumption formula	Skill Region Formula	Discharge phase formula	effect phase formula	Positive effect forumala	Opposing effect formula	Bind status ID can be removed manually	Self parameter	Self Effect	Consumable	Duration	Target parameter	Splash parameter	Duration on target	Splash Persists Effect	Morph ID	Summon ID	Discharge Duration	Repeated Discharge Duration	Damage Effect	Play Action	action	keyframe	Attack Sound Effect	character dummy	Character Effect	Base Standard Value	item dummy	Item Effect	Item Effect 2	Path of Flight keyfram	character dummy2	item dummy3	Path of Flight Effect	Path of Flight speed	Attacked Sound Effect	dummy	Character attacked effect	Effect duration point	Surface attacked effect	Water Surface Effect	ICON	Skill Play Count	Operation Execute Command	Description	Effect	Consumption	Remark
317	Skill - Snooty	Skill - Snooty	2	1	0	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	1000	5	1	0	0	0	0	0	0	0	0	0	Skill_Jltx6_Begin	Skill_Jltx6_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Jltx6	1	1	12	-1	88	-1	0	0	1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0245.png	0	0	Fairy skill	Add a Look Down on me effect on the top of target	1 Fairy Coin	0
318	Skill - Dumb	Skill - Dumb	2	1	0	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	1000	5	1	0	0	0	0	0	0	0	0	0	Skill_Jltx7_Begin	Skill_Jltx7_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Jltx7	1	1	12	-1	88	-1	0	0	1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0246.png	0	0	Fairy skill	Add a Trickster effect on the top of target	1 Fairy Coin	0
319	Skill - Dumb	Skill - Dumb	2	1	0	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	1000	5	1	0	0	0	0	0	0	0	0	0	Skill_Jltx8_Begin	Skill_Jltx8_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Jltx8	1	1	12	-1	88	-1	0	0	1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0247.png	0	0	Fairy skill	Add a I look Stupid effect on the top of target	1 Fairy Coin	0
320	Shoe Barrage	Shoe Barrage	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	300	4	1	0	0	0	0	0	0	0	0	0	0	Skill_xzlw_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	0	-1	-1	0	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	1	927	0	0	0	s320sk.png	0	0	Monster Skill	Monster Skill	0	0
321	Cooking	Кулинария	0	1	0	0	-1,10	1,-1	1,1	1,-1	-1	1	0	0	-1	-1	1	1	1	0	1	1	0	0	0	0	0	SkillSp_Cooking	0	0	0	0	Skill_Cooking_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Cooking	1	1	29	0	120	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	cutting.png	1	0	Equip an Axe to harvest wood	Can only harvest grade 1 trees at Level 1. Grade of tree that can be harvested increases per skill level	Passive	0
322	Manufacturing	Производство	0	1	0	0	-1,10	1,-1	1,1	1,-1	-1	1	0	0	-1	-1	1	1	1	0	1	1	0	0	0	0	0	SkillSp_Making	0	0	0	0	Skill_Making_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Making	1	1	29	0	120	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	cutting.png	1	0	Equip an Axe to harvest wood	Can only harvest grade 1 trees at Level 1. Grade of tree that can be harvested increases per skill level	Passive	0
323	Crafting	Ремесло	0	1	0	0	-1,10	1,-1	1,1	1,-1	-1	1	0	0	-1	-1	1	1	1	0	1	1	0	0	0	0	0	SkillSp_Founding	0	0	0	0	Skill_Founding_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Founding	1	1	29	0	120	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	cutting.png	1	0	Equip an Axe to harvest wood	Can only harvest grade 1 trees at Level 1. Grade of tree that can be harvested increases per skill level	Passive	0
324	Analyze	Анализ	0	1	0	0	-1,10	1,-1	1,1	1,-1	-1	1	0	0	-1	-1	1	1	1	0	1	1	0	0	0	0	0	SkillSp_Dismissing	0	0	0	0	Skill_Dismissing_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Dismissing	1	1	29	0	120	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	cutting.png	1	0	Equip an Axe to harvest wood	Can only harvest grade 1 trees at Level 1. Grade of tree that can be harvested increases per skill level	Passive	0
325	Illusion Slash Illusion	Illusion Slash Illusion	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	2	1	0	-1	-1	1	1	3	800	4	1	0	0	0	0	0	SkillSp_HyzHX	0	0	0	0	Skill_HyzHX_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_HyzHX	2	1	14	0	40	2	186	0	0	218,0	0,0	0	9	-1	1018	1600	41	2	195	-1	0	0	s0081.png	0	0	Damages target from a distance by using your sword	Attack is boosted according to skill level and current attack speed	Fix consumption of 20 SP	0
326	Conch Ray Illusion	Conch Ray Illusion	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	2	1	0	-1	-1	1	1	1	600	4	2	0	0	1	0	0	SkillSp_BkcjHX	0	0	SkillArea_Line_BkcjHX	0	Skill_BkcjHX_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_BkcjHX	1	1	13	0	106	6,-1	265,266	0,0	0	0,0	0,0	0	-1	-1	0	0	107	2	267	0	0	0	s0216.png	0	0	Uses Strike Coral to damage targets in a straight line	Damage is determined by skill level and Spirit. Requires Strike Coral to be equipped	Consumes 23 SP at Level 1. Increases by 3 SP per skill level	0
327	Headshot Illusion	Headshot Illusion	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	2	1	0	-1	-1	1	1	1	1000	4	1	0	0	0	0	0	SkillSp_BtHX	0	0	0	0	Skill_BtHX_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_BtHX	2	1	7	0	70	-1	0	0	1	256,-1	257,0	0	-1	-1	0	0	71	2	258	0	0	0	s0096.png	0	0	Ignore target's defense, dealing maximum damage	Deals 350 direct damage as well as 5%-10% of target's HP at Level 1. Increases damage by 30 per skill level	Consumes 32 SP at Level 1. Increases by 2 SP per skill level	0
328	Spiritual Bolt Illusion	Spiritual Bolt Illusion	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	2	1	0	-1	-1	1	1	1	800	4	1	0	0	0	0	0	SkillSp_XlczHX	0	0	0	0	Skill_XlczHX_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_XlczHX	2	1	11	-1	92	-1	190	0	-1	0,0	0,0	0	9	1	2003	1200	93	2	0	-2	0	0	s0099.png	0	0	Attacks target with magical damage	Deal magical damage and ignore Physical Defense. Damage determined by skill level and spirit.	Consumes 32 SP at Level 1. Increases by 2 SP per skill level	0
329	Grenade	Grenade	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_Shoulei1_Begin	Skill_Shoulei1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Shoulei1	1	1	11,0,0	-1	0	-1	0	0	0	0,0	0,0	0	5	-1	0	0	147	2	907	0	0	0	0	0	0	1135	Monster Skill	0	0
330	Flash Bomb	Flash Bomb	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	800	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_ShanGD1	Skill_ShanGD1_Begin	Skill_ShanGD1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ShanGD1	1	1	11,0,0	-1	-1	-1	0	0	0	0,0	0,0	-1	-1	-1	1067	1800	147	-1	0	-2	223	0	0	0	0	1136	Monster Skill	0	0
331	Radiation	Radiation	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_FuShe1	Skill_FuShe1_Begin	Skill_FuShe1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShe1	1	1	12	-1	56	-1	221	0	0	218,0	0,0	0	9	-1	2004	1600	57	2	198	0	0	0	0	0	0	1137	Deals 12 damage per second, over a period of 17s at Level 1. Increases damage by 2 and poison duration by 2s per skill level	Fix consumption of 20 SP	0
332	Soul Detector	Soul Detector	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_YouL1	0	0	0	SkillArea_Square_YouL1	Skill_YouL1_Begin	Skill_YouL1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_YouL1	1	1	12	0	80	-1	175	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	1138	Duration of 35s. Duration increases by 15s per skill level	Consume 13 SP at Level 1. Increases by 3 SP per skill level	0
333	Ship Accelerator	Ship Accelerator	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_JiaSuQi1_Begin	Skill_JiaSuQi1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_JiaSuQi	0	1	11	-1	108	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	1139	Monster Skill	0	0
334	Ship Atomizer	Ship Atomizer	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_PengSheQi1_Begin	Skill_PengSheQi1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PengSheQi1	0	1	11	-1	147	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	1140	Monster Skill	0	0
335	Ship Penetrator	Ship Penetrator	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoJiaDan1_Begin	Skill_PoJiaDan1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoJiaDan	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	-1	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	1141	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
336	Ship Impaler	Ship Impaler	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoRenDan1_Begin	Skill_PoRenDan1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoRenDan1	2	1	11	-1	146	-1	0	0	0	0,0	0,0	0	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	1141	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
337	Ship Flamer	Ship Flamer	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_RanShaoDan1_Begin	Skill_RanShaoDan1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_RanShaoDan1	2	1	11	-1	146	-1	284	0	0	0,0	0,0	0	7	-1	1063	1600	147	-1	900	0	0	315	0	0	0	1143	Monster Skill	0	0
338	Manufacturing	Производство	0	1	0	0	-1,10	1,-1	1,75	1,-1	-1	6	0	0	-1	-1	1	1	1	200	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29	0	120	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0236.png	1	0	Manufacturing	Manufacturing	Passive	0
339	Cooking	Кулинария	0	1	0	0	-1,10	1,-1	1,75	1,-1	-1	6	0	0	-1	-1	1	1	1	200	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29	0	120	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0238.png	1	0	Cooking	Cooking	Passive	0
340	Crafting	Ремесло	0	1	0	0	-1,10	1,-1	1,75	1,-1	-1	6	0	0	-1	-1	1	1	1	200	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29	0	120	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0237.png	1	0	Crafting	Crafting	Passive	0
341	Analyze	Анализ	0	1	0	0	-1,10	1,-1	1,75	1,-1	-1	6	0	0	-1	-1	1	1	1	200	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	29	0	120	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	s0239.png	1	0	Analyze	Analyze	Passive	0
342	Grenade Lv2	Grenade Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_Shoulei2_Begin	Skill_Shoulei2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Shoulei2	1	1	11,0,0	-1	40	-1	0	0	0	0,0	0,0	0	5	-1	0	0	147	2	907	0	0	0	0	0	0	2719	Monster Skill	0	0
343	Flash Bomb Lv2	Flash Bomb Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	800	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_ShanGD2	Skill_ShanGD2_Begin	Skill_ShanGD2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ShanGD2	1	1	11,0,0	-1	-1	-1	0	0	0	0,0	0,0	-1	-1	-1	1067	1800	-1	-1	0	-2	225	0	0	0	0	2720	Monster Skill	0	0
344	Radiation Lv2	Radiation Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_FuShe2	Skill_FuShe2_Begin	Skill_FuShe2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShe2	1	1	12	-1	56	-1	221	0	0	218,0	0,0	0	9	-1	2004	1600	57	2	198	0	0	0	0	0	0	2721	Deals 12 damage per second, over a period of 17s at Level 1. Increases damage by 2 and poison duration by 2s per skill level	Fix consumption of 20 SP	0
345	Soul Detector Lv2	Soul Detector Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_YouL2	0	0	0	SkillArea_Square_YouL2	Skill_YouL2_Begin	Skill_YouL2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_YouL2	1	1	12	0	80	-1	175	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	2722	Duration of 35s. Duration increases by 15s per skill level	Consume 13 SP at Level 1. Increases by 3 SP per skill level	0
346	Ship Accelerator Lv2	Ship Accelerator Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_JiaSuQi2_Begin	Skill_JiaSuQi2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_JiaSuQi2	0	1	11	-1	40	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	2723	Monster Skill	0	0
347	Ship Atomizer Lv2	Ship Atomizer Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_PengSheQi2_Begin	Skill_PengSheQi2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PengSheQi2	0	1	11	-1	40	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	2724	Monster Skill	0	0
348	Ship Penetrator Lv2	Ship Penetrator Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoJiaDan2_Begin	Skill_PoJiaDan2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoJiaDan2	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	-1	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	2725	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
349	Ship Impaler Lv2	Ship Impaler Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoRenDan2_Begin	Skill_PoRenDan2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoRenDan2	2	1	11	-1	146	-1	0	0	0	0,0	0,0	0	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	2726	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
350	Ship Flamer Lv2	Ship Flamer Lv2	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_RanShaoDan2_Begin	Skill_RanShaoDan2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_RanShaoDan1	2	1	11	-1	146	-1	284	0	0	0,0	0,0	0	7	-1	1063	1600	147	-1	900	0	0	315	0	0	0	2727	Monster Skill	0	0
351	Grenade Lv3	Grenade Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_Shoulei3_Begin	Skill_Shoulei3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Shoulei3	1	1	11,0,0	-1	40	-1	0	0	0	0,0	0,0	0	5	-1	0	0	147	2	907	0	0	0	0	0	0	2743	Monster Skill	0	0
352	Flash Bomb Lv3	Flash Bomb Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	800	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_ShanGD3	Skill_ShanGD3_Begin	Skill_ShanGD3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ShanGD3	1	1	11,0,0	-1	-1	-1	0	0	0	0,0	0,0	-1	-1	-1	1067	1800	-1	-1	0	-2	220	0	0	0	0	2744	Monster Skill	0	0
353	Radiation Lv3	Radiation Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_FuShe3	Skill_FuShe3_Begin	Skill_FuShe3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShe3	1	1	12	-1	56	-1	221	0	0	218,0	0,0	0	9	-1	2004	1600	57	2	198	0	0	0	0	0	0	2745	Deals 12 damage per second, over a period of 17s at Level 1. Increases damage by 2 and poison duration by 2s per skill level	Fix consumption of 20 SP	0
354	Soul Detector Lv3	Soul Detector Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_YouL3	0	0	0	SkillArea_Square_YouL3	Skill_YouL3_Begin	Skill_YouL3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_YouL3	1	1	12	0	80	-1	175	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	2746	Duration of 35s. Duration increases by 15s per skill level	Consume 13 SP at Level 1. Increases by 3 SP per skill level	0
355	Ship Accelerator Lv3	Ship Accelerator Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_JiaSuQi3_Begin	Skill_JiaSuQi3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_JiaSuQi3	0	1	11	-1	40	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	2747	Monster Skill	0	0
356	Ship Atomizer Lv3	Ship Atomizer Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_PengSheQi3_Begin	Skill_PengSheQi3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PengSheQi3	0	1	11	-1	40	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	2748	Monster Skill	0	0
357	Ship Penetrator Lv3	Ship Penetrator Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoJiaDan3_Begin	Skill_PoJiaDan3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoJiaDan3	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	-1	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	2749	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
358	Ship Impaler Lv3	Ship Impaler Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoRenDan3_Begin	Skill_PoRenDan3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoRenDan3	2	1	11	-1	146	-1	0	0	0	0,0	0,0	0	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	2750	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
359	Ship Flamer Lv3	Ship Flamer Lv3	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_RanShaoDan3_Begin	Skill_RanShaoDan3_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_RanShaoDan3	2	1	11	-1	146	-1	284	0	0	0,0	0,0	0	7	-1	1063	1600	147	-1	900	0	0	315	0	0	0	2751	Monster Skill	0	0
360	Grenade Lv4	Grenade Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	1	0	0	0	0	0	0	0	0	0	Skill_Shoulei4_Begin	Skill_Shoulei4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Shoulei4	1	1	11,0,0	-1	40	-1	0	0	0	0,0	0,0	0	5	-1	0	0	147	2	907	0	0	0	0	0	0	2767	Monster Skill	0	0
361	Flash Bomb Lv4	Flash Bomb Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	800	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_ShanGD4	Skill_ShanGD4_Begin	Skill_ShanGD4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ShanGD4	1	1	11,0,0	-1	-1	-1	0	0	0	0,0	0,0	-1	-1	-1	1067	1800	-1	-1	0	-2	197	0	0	0	0	2768	Monster Skill	0	0
362	Radiation Lv4	Radiation Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_FuShe4	Skill_FuShe4_Begin	Skill_FuShe4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShe4	1	1	12	-1	56	-1	221	0	0	218,0	0,0	0	9	-1	2004	1600	57	2	198	0	0	0	0	0	0	2769	Deals 12 damage per second, over a period of 17s at Level 1. Increases damage by 2 and poison duration by 2s per skill level	Fix consumption of 20 SP	0
363	Soul Detector Lv4	Soul Detector Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_YouL4	0	0	0	SkillArea_Square_YouL4	Skill_YouL4_Begin	Skill_YouL4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_YouL4	1	1	12	0	80	-1	175	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	2770	Duration of 35s. Duration increases by 15s per skill level	Consume 13 SP at Level 1. Increases by 3 SP per skill level	0
364	Ship Accelerator Lv4	Ship Accelerator Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_JiaSuQi4_Begin	Skill_JiaSuQi4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_JiaSuQi4	0	1	11	-1	40	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	2771	Monster Skill	0	0
365	Ship Atomizer Lv4	Ship Atomizer Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_PengSheQi4_Begin	Skill_PengSheQi4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PengSheQi4	0	1	11	-1	40	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	57	-1	0	0	0	0	0	0	0	2772	Monster Skill	0	0
366	Ship Penetrator Lv4	Ship Penetrator Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoJiaDan4_Begin	Skill_PoJiaDan4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoJiaDan4	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	-1	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	2773	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
367	Ship Impaler Lv4	Ship Impaler Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	800	4	1	0	0	0	0	0	0	0	0	0	Skill_PoRenDan4_Begin	Skill_PoRenDan4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_PoRenDan4	2	1	11	-1	146	-1	0	0	0	0,0	0,0	0	2	-1	1064	1600	147	-1	305	0	0	315	0	0	0	2774	Decreases defense by 4 over 15s per skill level	Fix consumption of 25 SP	0
