//ID	Model Type	Logic Type	Framework Number	Suite Serial	Lab	Part 00	Part 01	Part 02	Part 03	Part 04	Part 05	Part 06	Part 07	FeffID	EeffID	Special Effect Action Serial	Shadow	Action ID	Transparency	Actions	Breathing Sound Effect	Death Sound Effect	Can it be controlled	Area Limitation	Altitude Excursion	Items that can be equipped	length	width	height	Collision Range	Birth	Dead	Birth Effect	Death Effect	Hibernate Action	Death Instant Action	Remaining HP Effect Display	Attack can be swerve	Confirm to use blown away	script	Weapon used	Skill ID	1	2	Monster Skill Rate	drop list	Rate	Quantity Limit	Fatality Rate	Prefix Level	Quest Drop ID	Rate2	ai	turning	vision	noise	getexp	light	mobexp	lv	mxhp	hp	mxsp	sp	mnatk	mxatk	resist	def	hit	flee	crt	mf	hrec	srec	aspd	adis	chase_adis	mspd	col	str	agi	acc	con	spr	luk	left_rad	guild	title	job	exp	nexp	fame	ap	tp	gd	spri	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	chasf	Wcode
538	Sakura Pirate Fighter	xxxx	4	5	538	0	1	1	0	0	0	0	0	0	0	0	0	0	1	173	100	405	406	407	0	0	0	0	0.715	1.175	2.181	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4795,4899,1640,3365,3134,20110,20111	153,507,3333,10000,3333,13333,26666	0	0	0	0	0	10	1	1000	0	0	1	0	52	4210	0	10000	0	225	338	19	99	173	188	10	141	22	0	1600	300	1500	540	0	57	31	31	187	31	31	20	0	0	0	2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	55852
539	Sakura Pirate Militia	xxxx	4	5	539	0	1	1	0	0	0	0	0	0	0	0	0	0	1	171	100	405	406	407	0	0	0	0	1.569	1.901	2.358	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4796,4900,1635,3390,3134,20110,20111	172,370,5000,14285,2500,13333,26666	0	0	0	0	0	10	1	1000	0	0	1	0	52	4210	0	10000	0	225	338	19	99	173	188	10	141	22	0	1600	300	1500	540	0	57	31	31	187	31	31	20	0	0	0	2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	56980
540	Frenzied Wolf	xxxx	4	5	540	0	1	1	0	0	0	0	0	0	0	0	0	0	1	100	100	391	392	393	0	0	-50	0	2.234	0.866	1.298	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4753,4857,1640,3390,3133,20109,20110	172,370,5000,100000,2000,8000,20000	0	0	0	0	0	10	1	1000	0	0	1	0	51	3771	0	10000	0	301	452	19	98	169	185	10	142	21	0	2000	300	1500	450	0	30	30	30	30	30	30	20	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	49312
541	Deadly Skeletal Archer	xxxx	4	5	541	0	1	1	0	0	0	0	0	0	0	0	0	0	1	154	100	206	207	208	0	0	0	0	1.568	1.244	2.168	40	1,5	2,5	399	398	0	0	0	1	1	0	0	141	100	4754,4858,1626,3385,3138,20110,20111,1092	161,434,1111,5000,10000,20000,100000,83333	0	0	0	0	0	10	1	1000	0	0	1	0	58	4570	0	10000	0	267	400	23	123	223	206	10	134	23	0	2000	400	1500	450	0	150	34	34	34	34	34	20	0	0	0	3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	55940
542	Shadow Hunter Champion	xxxx	4	5	542	0	1	1	0	0	0	0	0	0	0	482	0	0	1	117	100	269	270	271	0	0	0	0	1.829	1.332	2.125	40	1,5	2,5	399	398	0	0	0	1	1	0	0	138	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	81	6552	0	10000	0	469	704	33	169	316	290	10	108	33	0	2000	400	1500	350	0	45	45	45	45	45	45	20	0	0	0	5270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	40404
543	Mad Tribal Villager	xxxx	4	5	543	0	1	1	0	0	0	0	0	0	0	0	0	0	1	138	100	281	282	283	0	0	0	0	2.56	2.322	3.035	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4756,4860,1638,3364,20112,20113,3139,1092	204,285,2000,6666,20000,250000,1428,50000	0	0	0	0	0	10	1	1000	0	0	1	0	66	5632	0	10000	0	331	496	24	125	222	235	10	125	29	0	1600	220	1500	420	0	104	38	104	71	38	38	20	0	0	0	4060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	58528
544	Horrific Snowman	xxxx	4	5	544	0	1	1	0	0	0	0	0	0	0	0	0	0	1	98	100	396	397	398	0	0	-50	0	5.17	3.877	4.18	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4757,4910,1637,3364,3126,20109,20110	169,384,5000,20000,1666,7142,9523	0	0	0	0	0	5	1	1000	0	0	1	0	50	5096	0	10000	0	212	319	22	128	166	163	10	143	20	0	2000	500	1500	450	0	30	30	30	30	30	30	20	0	0	0	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	57980
545	Horrific Yeti	xxxx	4	5	545	0	1	1	0	0	0	0	0	0	0	0	0	0	1	110	100	396	397	398	0	0	-50	0	3.753	3.753	3.481	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4758,4912,1638,3365,3133,20109,20110	160,443,10000,10000,2000,7142,14285	0	0	0	0	0	10	1	1000	0	0	1	0	51	6285	0	10000	0	192	288	21	98	169	166	10	142	21	0	2000	500	1500	450	0	30	30	30	30	30	30	20	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	68032
546	Evil Pumpkin Knight	xxxx	4	5	546	0	1	1	0	0	0	0	0	0	0	456,457	0	0	1	37	100	257	258	259	0	0	0	0	1.373	1.398	2.089	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4759,4863,1626,3366,20112,20113,3139,1092	212,285,1250,5263,25000,250000,1428,50000	0	0	0	0	0	10	1	1000	0	0	1	0	67	5088	0	10000	0	467	700	26	126	225	238	10	124	29	0	2000	200	1500	350	0	172	38	38	38	38	38	20	0	0	0	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	63216
547	Treant Terror	xxxx	4	5	547	0	1	1	0	0	0	0	0	0	0	0	0	0	1	132	100	339	340	341	0	0	-50	0	3.751	5.316	6.034	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4760,4864,1638,1785,20111,20112,3143,1092	196,294,3333,8333,40000,100000,1428,50000	0	0	0	0	0	10	1	1000	0	0	1	0	64	4488	0	10000	0	472	709	23	108	182	229	10	127	29	0	2000	500	1500	350	0	37	37	37	37	37	37	20	0	0	0	3840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	56208
548	Deadly Werewolf Archer	xxxx	4	5	548	0	1	1	1	0	0	0	0	0	0	0	0	0	1	156	100	245	246	247	0	0	-50	0	3.049	1.966	2.75	40	1,5	2,5	399	398	0	0	0	1	1	0	0	141	100	4761,4865,1792,3380,20113,20114,3143	161,434,2000,10000,33333,250000,1666	0	0	0	0	0	10	1	1000	0	0	1	0	74	5976	0	10000	0	402	603	30	155	287	264	10	116	30	0	2000	400	1500	350	0	42	42	42	42	42	42	20	0	0	0	4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	75520
549	Evil Undead Warrior	xxxx	4	5	549	0	1	1	0	0	0	0	0	0	0	0	0	0	1	152	100	242	243	244	0	0	0	0	0.98	1.026	1.88	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4762,4866,1626,1784,20112,20113,3139,1092	208,285,1250,6250,28571,222222,1428,50000	0	0	0	0	0	10	1	1000	0	0	1	0	66	5068	0	10000	0	455	682	25	125	222	235	10	125	29	0	2000	350	1500	350	0	170	38	38	38	38	38	20	0	0	0	4060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	56024
550	Evil Guardian Angel	xxxx	4	5	550	0	1	1	1	0	0	0	0	0	0	488	0	0	1	168	100	370	371	372	0	0	0	0	2.996	1.75	3.803	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,151	50,50	4763,4867,1644,3379,20113,20114,3143	131,666,2500,6250,28571,333333,1666	0	0	0	0	0	10	1	1000	0	0	1	0	75	5400	0	10000	0	565	848	29	141	254	267	10	115	31	0	2000	300	1500	350	0	42	117	42	42	154.5	42	20	0	0	0	4850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	65500
551	Evil Tribal Warrior	xxxx	4	5	728	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	211	100	281	282	283	0	0	0	0	2	2	2	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	0	0	0	25	100	163,168,1644,20115,1815,20115	147,400,1666,111111,16666,100000	0	0	0	0	0	10	1	1200	0	0	1	0	75	4500	0	10000	0	557	836	67	170	343	258	10	118	31	1000	1000	300	1500	350	0	77	41	41	185	140	41	20	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	89584
552	Frantic Lizardman	xxxx	4	5	552	0	1	1	0	0	0	0	0	0	0	0	0	0	1	111	100	385	386	387	0	0	-50	0	3.693	2.82	2.977	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4765,4869,1789,3380,3139,20115,20115	175,357,2500,8333,5000,400000,400000	0	0	0	0	0	10	1	1000	0	0	1	0	77	15024	0	10000	0	548	823	33	224	261	273	10	112	31	0	700	500	1500	420	0	43	43	43	43	43	43	20	0	0	0	8990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	59544
553	Ruthless Forest Hunter	xxxx	4	5	553	0	1	1	0	0	0	0	0	0	0	0	0	0	1	147	100	269	270	271	0	0	0	0	1.262	0.891	2.205	40	1,5	2,5	399	398	0	0	0	1	1	0	0	138	100	4766,4870,1647,3382,20113,20114,3128	153,400,2500,3333,66666,250000,2000	0	0	0	0	0	10	1	1000	0	0	1	0	77	6024	0	10000	0	428	643	31	161	300	273	10	112	31	0	2000	400	1500	350	0	43	43	43	43	43	43	20	0	0	0	4990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	61212
554	Ruthless Shadow Hunter	xxxx	4	5	554	0	1	1	0	0	0	0	0	0	0	482	0	0	1	117	100	269	270	271	0	0	0	0	1.829	1.332	2.125	40	1,5	2,5	399	398	0	0	0	1	1	0	0	138	100	4767,4871,1647,3382,20113,20114,3143	147,333,1666,3125,33333,333333,1428	0	0	0	0	0	10	1	1000	0	0	1	0	78	4819	0	10000	0	657	986	28	130	224	276	10	111	31	0	2000	400	1500	350	0	44	44	44	44	44	44	20	0	0	0	5060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	40404
555	Lizardman Champion	xxxx	4	5	555	0	1	1	0	0	0	0	0	0	0	0	0	0	1	112	100	385	386	387	0	0	-50	0	3.894	2.976	3.324	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	86	5241	0	10000	0	778	1167	31	143	249	305	10	102	33	0	2000	500	1500	350	0	48	48	48	48	48	48	20	0	0	0	5620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	60468
556	Terra Champion	xxxx	4	5	556	0	1	1	0	0	0	0	0	0	0	0	0	0	1	67	100	218	219	220	0	0	0	0	3.008	1.983	2.21	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	87	5262	0	10000	0	793	1190	31	144	252	308	10	101	33	0	2000	250	1500	350	0	222	48	91.5	48	48	48	20	0	0	0	5690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	59868
557	Cursed White Bobcat	xxxx	4	5	557	0	1	1	0	0	0	0	0	0	0	0	0	0	1	36	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4770,4874,1743,1786,20113,20114,3128	172,370,1111,2325,28571,333333,2000	1	0	0	0	0	10	1	1000	0	0	1	0	76	6000	0	10000	0	525	788	31	159	257	270	10	113	31	0	2000	200	1500	350	0	81	119	43	119	43	43	20	0	0	0	4920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	35320
558	Wicked Terra Elder	xxxx	4	5	558	0	1	1	0	0	0	0	0	0	0	0	0	0	1	68	100	317	318	319	0	0	0	0	2.159	1.386	1.418	40	1,5	2,5	399	398	0	0	0	1	1	0	0	132	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	88	5920	0	10000	0	741	1112	33	164	300	311	10	100	33	0	2000	250	1500	350	0	137	49	49	137	137	49	20	0	0	0	5760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	57800
559	Cursed Black Bobcat	xxxx	4	5	559	0	1	1	0	0	0	0	0	0	0	0	0	0	1	35	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4772,4876,1743,3382,20113,20114,3128	161,333,1000,3333,66666,400000,2000	0	0	0	0	0	10	1	1000	0	0	1	0	77	4819	0	10000	0	536	805	31	128	261	313	10	112	31	0	2000	200	1500	350	0	81.5	43	120	197	43	43	20	0	0	0	4990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	33480
560	Evil Relic Guardian	xxxx	4	5	560	0	1	1	0	0	0	0	0	0	0	0	0	0	1	166	100	305	306	307	0	0	0	0	1.337	2.432	3.264	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	89	5896	0	10000	0	755	1132	33	166	304	314	10	99	33	0	2000	400	1500	350	0	93.5	49	93.5	138	49	49	20	0	0	0	5830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	64840
561	Huge Cyborg	xxxx	4	5	561	0	1	1	0	0	0	0	0	0	0	450	0	0	1	50	100	305	306	307	0	0	0	0	2.008	3.188	3.376	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,266,270	30,35,35	170,3065,179,879,20115,20115	149,400,2000,16666,333333,333333	0	0	0	0	0	10	1	1000	0	0	1	0	85	62080	0	270	0	960	1440	52	265	405	317	10	103	33	0	1500	400	1500	500	0	89.5	47	89.5	132	47	47	20	0	0	0	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	69600
562	Northern Pirate Sailor	xxxx	4	5	562	0	1	1	0	0	0	0	0	0	0	0	0	0	1	172	100	405	406	407	0	0	0	0	1.108	1.851	1.899	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4797,4901,1641,3366,3137,20110,20111	208,285,3333,20000,3333,13333,13333	0	0	0	0	0	10	1	1000	0	0	1	0	57	4570	0	10000	0	259	388	21	108	190	203	10	135	23	0	1600	300	1500	540	0	61	33	33	204	33	33	20	0	0	0	2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	61852
563	Northern Pirate Fighter	xxxx	4	5	563	0	1	1	0	0	0	0	0	0	0	0	0	0	1	173	100	405	406	407	0	0	0	0	0.715	1.175	2.181	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4798,4902,1635,3391,3137,20110,20111	181,333,3333,50000,5000,8000,16000	0	0	0	0	0	10	1	1000	0	0	1	0	57	4570	0	10000	0	259	388	21	108	190	203	10	135	23	0	1600	300	1500	540	0	61	33	33	204	33	33	20	0	0	0	2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	55852
564	Northern Pirate Militia	xxxx	4	5	564	0	1	1	0	0	0	0	0	0	0	0	0	0	1	171	100	405	406	407	0	0	0	0	1.569	1.901	2.358	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4799,4903,1647,3366,3138,20110,20111	181,333,1250,20000,5000,8000,20000	0	0	0	0	0	10	1	1000	0	0	1	0	58	4570	0	10000	0	267	400	21	110	194	206	10	134	23	0	1600	300	1500	540	0	63	34	34	208	34	34	20	0	0	0	3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	56980
565	Skeletal Warrior Leader	xxxx	4	5	565	0	1	1	0	0	0	0	0	0	0	0	0	0	1	153	100	242	243	244	0	0	0	0	2.568	1.544	2.168	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4775,4879,1644,3391,3138,20110,20112	131,1111,2500,33333,5000,20000,66666	0	0	0	0	0	10	1	1000	0	0	1	0	59	3688	0	10000	0	411	616	21	100	167	209	10	133	24	0	2000	350	1500	450	0	152	34	34	34	34	34	20	0	0	0	3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	62300
566	Werewolf Warrior Leader	xxxx	4	5	566	0	1	1	0	0	0	0	0	0	0	0	0	0	1	155	100	245	246	247	0	0	-50	0	3.058	2.012	2.764	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4776,4880,1789,3365,20112,20113,3139	181,333,2000,5555,25000,250000,1428	0	0	0	0	0	10	1	1000	0	0	1	0	67	4523	0	10000	0	509	764	24	112	191	238	10	124	29	0	2000	350	1500	350	0	38	38	38	38	38	38	20	0	0	0	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	80880
567	Lizard Warrior Leader	xxxx	4	5	567	0	1	1	0	0	0	0	0	0	0	0	0	0	1	112	100	385	386	387	0	0	-50	0	3.894	2.976	3.324	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4777,4881,1638,1786,20113,20114,3143	139,763,2500,3333,33333,50000,1666	0	0	0	4246	2000	10	1	1000	0	0	1	0	71	4857	0	10000	0	564	846	26	119	203	255	10	119	31	0	2000	500	1500	350	0	40	40	40	40	40	40	20	0	0	0	4570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	60468
568	Terra Warrior Leader	xxxx	4	5	568	0	1	1	0	0	0	0	0	0	0	0	0	0	1	67	100	218	219	220	0	0	0	0	3.008	1.983	2.21	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4778,4882,1644,1783,20113,20114,3140,1092	157,464,1666,3225,33333,57142,2000,50000	0	0	0	0	0	10	1	1000	0	0	1	0	72	4838	0	10000	0	576	865	26	120	206	258	10	118	31	0	2000	250	1500	350	0	185	41	77	41	41	41	20	0	0	0	4640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	59868
569	Beardy Pirate Sailor	xxxx	4	5	569	0	1	1	0	0	0	0	0	0	0	0	0	0	1	172	100	405	406	407	0	0	0	0	1.108	1.851	1.899	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4800,4904,1789,1784,20112,20113,3139	175,588,1666,4347,16000,114942,1428	0	0	0	0	0	10	1	1000	0	0	1	0	67	5388	0	10000	0	467	700	24	126	225	230	10	124	29	0	2000	300	1500	350	0	71	38	38	239	55	38	20	0	0	0	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	61852
570	Beardy Pirate Fighter	xxxx	4	5	570	0	1	1	0	0	0	0	0	0	0	0	0	0	1	173	100	405	406	407	0	0	0	0	0.715	1.175	2.181	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4801,4905,1641,3367,20112,20113,3139	153,357,2500,8333,16000,161290,1428	0	0	0	0	0	10	1	1000	0	0	1	0	68	5408	0	10000	0	477	716	24	128	229	235	10	122	29	0	2000	300	1500	350	0	73	39	39	243	56	39	20	0	0	0	4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	55852
571	Beardy Pirate Militia	xxxx	4	5	571	0	1	1	0	0	0	0	0	0	0	0	0	0	1	171	100	405	406	407	0	0	0	0	1.569	1.901	2.358	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4802,4906,1660,3366,20112,20113,3139	175,400,1428,4761,11764,89285,1428	0	0	0	0	0	10	1	1000	0	0	1	0	68	5508	0	10000	0	477	716	25	128	229	237	10	122	29	0	2000	300	1500	350	0	73	39	39	243	59	39	20	0	0	0	4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	56980
572	Blackout Squid	xxxx	4	5	572	0	1	1	0	0	0	0	0	0	0	460	0	0	1	44	100	434	435	436	0	1	-40	0	6.154	6.275	2.723	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4925,1189,1280,1793,3124	208,285,434,5000,2000	0	0	0	0	0	5	1	1000	0	0	1	0	37	828	0	10000	0	316	475	11	44	104	133	10	158	10	0	2000	300	1500	500	0	60	23	23	97	23	23	20	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	45404
573	Sakura 13 Support Ship	xxxx	4	5	573	0	1	1	0	0	0	0	0	0	0	0	0	0	1	175	100	-1	-1	-1	0	1	-10	0	4.824	4.174	4.634	40	0	2,5	399	398	0	0	493,492,491	1	1	0	0	27	100	4926,1190,1281,1808,3136,883	161,434,370,10000,5000,250000	0	0	0	4238	2000	5	1	1000	0	0	1	0	54	2932	0	10000	0	311	466	19	89	211	194	10	138	22	12	2000	300	1500	500	0	108	64	48	167	64	59	20	0	0	0	2575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	76032
574	Sakura 13 Warship	xxxx	4	5	574	0	1	1	0	0	0	0	0	0	0	0	0	0	1	175	100	-1	-1	-1	0	1	-10	0	5.882	4.934	4.934	40	0	2,5	399	398	0	0	493,492,491	1	1	0	0	27	100	4927,1191,1282,1810,3136	147,588,285,10000,3333	0	0	0	4238	2000	10	1	1000	0	0	1	0	55	3011	0	10000	0	317	476	20	91	215	197	10	137	22	12	2000	300	1500	500	0	110	66	49	170	65	60	20	0	0	0	2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	74336
575	Icky Seaweed	xxxx	4	5	575	0	1	1	0	0	0	0	0	0	0	0	0	0	1	97	100	-1	326	327	0	1	-20	0	2.873	2.784	3.748	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4928,1192,1283,1806,3116,872,1001	200,285,561,3333,1250,10000,50000	0	0	0	0	0	5	1	1000	0	0	1	0	27	886	0	10000	0	154	231	11	46	88	88	10	169	7	0	2000	300	1500	500	0	18	18	18	18	18	18	20	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	18704
576	White Cap Sea Jelly	xxxx	4	5	576	0	1	1	0	0	0	0	0	0	0	0	0	0	1	90	100	452	453	454	0	1	-50	0	1.598	1.598	2.601	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4929,1193,1284,3388,3120,867,1001	181,333,627,10000,1428,10000,50000	0	0	0	0	0	5	1	1000	0	0	1	0	29	748	0	10000	0	208	312	11	42	94	104	10	167	7	0	2000	250	1500	500	0	19	33.5	19	33.5	33.5	19	20	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	39196
577	Swift Skeleton Fish	xxxx	4	5	577	0	1	1	0	0	0	0	0	0	0	0	0	0	1	60	100	446	447	448	0	1	-60	0	2.551	0.85	1.331	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4930,1194,1285,1805,3122	238,285,763,2000,2000	0	0	0	0	0	5	1	1000	0	0	1	0	31	653	0	10000	0	221	332	11	36	105	132	10	164	9	0	2000	500	1500	500	0	51	51	20	20	20	20	20	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	55336
578	Sluggish Squid	xxxx	4	5	578	0	1	1	0	0	0	0	0	0	0	460	0	0	1	109	100	434	435	436	0	1	-40	0	3.462	3.796	2.053	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4931,1195,1286,1787,3122,818	222,285,464,5000,2000,10000	0	0	0	0	0	5	1	1000	0	0	1	0	32	766	0	10000	0	251	376	11	42	108	118	10	163	9	0	2000	300	1500	500	0	53	21	21	85	21	21	20	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	45404
579	Ocean Water Dancer	xxxx	4	5	579	0	1	1	0	0	0	0	0	0	0	0	0	0	1	53	100	449	450	451	0	1	-40	0	1.226	1.67	2.534	40	1,5	2,5	399	398	0	0	0	1	1	0	0	148	100	4932,1196,1287,1788,3122,868	196,294,488,5000,1666,10000	0	0	0	0	0	5	1	1000	0	0	1	0	33	709	0	10000	0	281	422	10	39	94	121	10	162	9	0	2000	600	1500	500	0	37.5	21	21	21	54	21	20	0	0	0	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	42624
